id,target
644,0.60132
645,0.18458
646,0.00001
649,0.00002
651,0.00020
653,0.43758
654,0.00054
655,0.00101
656,0.32923
658,0.00014
659,0.03585
661,0.25566
662,0.00021
663,0.06312
664,0.38925
665,0.00064
667,0.38993
668,0.00000
671,0.00765
673,0.37091
674,0.00133
675,0.22172
676,0.58495
677,0.10233
678,0.00160
679,0.65681
680,0.00025
681,0.02543
682,0.00417
683,0.05508
684,0.88458
686,0.00276
687,0.00199
688,0.01105
690,0.00821
691,0.00202
692,0.00246
693,0.00010
694,0.08151
695,0.00937
696,0.00140
698,0.00088
699,0.05022
702,0.00057
703,0.52307
705,0.01116
706,0.00083
707,0.20225
708,0.01174
709,0.00695
710,0.00009
713,0.39763
714,0.10244
715,0.35620
716,0.00437
717,0.00741
718,0.35684
719,0.00100
720,0.00355
721,0.02409
723,0.95104
724,0.00110
726,0.07090
728,0.16607
730,0.36752
732,0.01870
734,0.00020
735,0.00501
737,0.00008
738,0.00447
741,0.07796
742,0.00479
743,0.01281
746,0.00371
747,0.17367
749,0.88191
750,0.85713
752,0.01497
755,0.00026
757,0.00442
758,0.00413
759,0.00365
765,0.48682
766,0.00691
767,0.07205
768,0.00615
769,0.03005
770,0.67575
771,0.00019
772,0.58161
773,0.01561
775,0.00017
776,0.08269
778,0.00035
779,0.00569
780,0.03028
782,0.61089
783,0.00000
784,0.00468
785,0.00927
786,0.70141
788,0.00041
789,0.00014
792,0.00042
793,0.88057
794,0.05441
797,0.00039
798,0.58803
799,0.00000
800,0.00101
801,0.06953
802,0.00174
805,0.00022
807,0.10642
808,0.00012
811,0.97581
813,0.31966
814,0.00112
815,0.19912
816,0.00641
817,0.61542
819,0.00210
821,0.01309
823,0.00307
825,0.05786
826,0.88033
827,0.00230
828,0.04863
830,0.10000
831,0.71732
833,0.10755
834,0.15342
835,0.50892
836,0.00470
837,0.08719
838,0.00000
840,0.00553
842,0.04584
844,0.00072
845,0.00002
847,0.00000
848,0.00033
850,0.01155
851,0.64510
852,0.46364
853,0.55107
855,0.00044
856,0.00481
857,0.19194
859,0.28445
860,0.03114
862,0.07236
863,0.00112
864,0.06782
867,0.00962
868,0.00415
869,0.00016
871,0.10315
873,0.00251
875,0.96151
876,0.22226
877,0.00006
879,0.01564
880,0.00019
883,0.00106
884,0.44740
885,0.00121
886,0.61111
887,0.04288
888,0.09151
891,0.00320
893,0.14635
895,0.00202
897,0.04923
898,0.00066
901,0.80865
902,0.34066
904,0.00001
905,0.04638
907,0.00196
908,0.00591
909,0.05250
910,0.02156
911,0.09083
913,0.02477
914,0.03620
915,0.00164
916,0.00001
917,0.00026
919,0.31536
920,0.00150
923,0.54428
924,0.00019
925,0.00795
926,0.00035
928,0.00061
929,0.00117
932,0.00427
935,0.00001
936,0.94342
937,0.00011
938,0.55095
939,0.58669
940,0.00377
941,0.00026
944,0.00332
945,0.10257
946,0.00139
947,0.00001
949,0.00737
950,0.00010
952,0.00003
953,0.01699
955,0.04763
956,0.00004
957,0.00426
960,0.05045
961,0.00040
962,0.00073
963,0.95502
964,0.03029
967,0.00035
975,0.00297
976,0.01293
977,0.00048
978,0.00375
980,0.16466
985,0.00001
986,0.41619
987,0.07512
989,0.00457
992,0.34706
994,0.00010
995,0.00050
996,0.55957
997,0.00005
998,0.00541
999,0.00067
1000,0.00637
1004,0.00112
1005,0.00000
1006,0.00053
1007,0.00790
1010,0.65085
1011,0.03077
1012,0.00541
1013,0.00006
1014,0.00032
1016,0.00463
1018,0.00023
1019,0.00872
1020,0.00394
1022,0.09355
1023,0.01302
1024,0.00190
1025,0.65853
1029,0.35023
1031,0.02776
1032,0.00081
1033,0.00690
1034,0.00828
1035,0.04818
1036,0.00000
1037,0.00383
1038,0.00017
1039,0.00068
1041,0.00670
1043,0.98524
1049,0.05294
1050,0.07896
1051,0.09191
1052,0.19343
1053,0.41365
1054,0.10327
1056,0.00190
1057,0.02050
1060,0.04903
1061,0.96493
1062,0.00419
1063,0.00012
1064,0.00008
1065,0.00557
1066,0.21362
1068,0.00260
1073,0.00655
1075,0.38300
1079,0.00487
1081,0.56378
1083,0.00002
1085,0.05822
1086,0.00245
1087,0.00046
1088,0.01734
1089,0.03148
1090,0.14602
1091,0.92427
1092,0.00305
1095,0.00248
1098,0.51571
1099,0.00028
1100,0.00384
1101,0.01854
1103,0.02525
1104,0.04383
1106,0.00019
1107,0.00118
1108,0.26922
1109,0.98928
1113,0.00004
1114,0.34497
1116,0.68822
1117,0.14600
1118,0.17676
1119,0.99666
1120,0.00015
1121,0.00000
1122,0.73193
1123,0.00110
1125,0.00003
1126,0.00165
1127,0.02408
1128,0.14197
1129,0.00003
1130,0.00167
1132,0.00004
1133,0.00042
1136,0.02154
1137,0.00993
1140,0.21048
1142,0.00078
1144,0.00480
1145,0.03668
1146,0.00128
1148,0.07570
1150,0.44284
1151,0.99298
1153,0.00094
1154,0.00089
1155,0.00027
1156,0.56633
1157,0.31339
1158,0.33896
1160,0.25866
1161,0.02330
1167,0.00024
1168,0.74923
1170,0.07095
1171,0.06803
1173,0.00039
1174,0.00259
1175,0.00457
1176,0.11692
1177,0.02713
1178,0.21334
1179,0.01868
1180,0.01017
1181,0.01672
1182,0.24002
1183,0.59149
1185,0.00319
1188,0.28189
1189,0.00799
1190,0.00119
1191,0.00305
1192,0.00013
1194,0.31158
1197,0.04480
1198,0.00002
1199,0.01390
1200,0.01687
1203,0.00256
1204,0.00027
1207,0.00002
1208,0.03249
1209,0.84387
1210,0.00091
1211,0.00233
1213,0.00019
1214,0.04411
1215,0.00568
1216,0.01831
1217,0.00126
1218,0.00029
1219,0.02351
1223,0.00211
1225,0.22577
1226,0.01019
1228,0.00043
1229,0.00138
1231,0.01957
1232,0.00135
1233,0.15497
1235,0.03562
1238,0.04809
1239,0.18290
1240,0.00448
1241,0.12614
1242,0.00037
1243,0.76665
1244,0.00007
1246,0.00464
1249,0.01957
1250,0.52460
1252,0.38130
1254,0.00022
1255,0.00506
1256,0.00029
1257,0.48124
1258,0.00257
1259,0.79833
1260,0.14656
1262,0.05894
1263,0.94173
1264,0.54189
1265,0.00002
1266,0.02247
1269,0.10520
1270,0.83268
1271,0.02447
1272,0.13173
1273,0.01372
1274,0.54532
1277,0.00816
1278,0.49772
1281,0.01008
1282,0.00049
1283,0.12065
1284,0.97514
1285,0.03612
1286,0.52655
1289,0.31679
1291,0.00042
1292,0.00101
1293,0.02144
1294,0.00108
1295,0.01921
1297,0.00014
1298,0.00000
1301,0.05042
1304,0.71191
1305,0.04391
1307,0.00008
1308,0.00003
1309,0.11075
1313,0.00095
1314,0.95726
1316,0.00137
1317,0.01771
1318,0.01733
1320,0.00010
1321,0.20996
1322,0.00462
1323,0.00012
1325,0.00946
1330,0.00626
1331,0.00001
1334,0.01575
1337,0.00382
1339,0.02607
1340,0.00005
1341,0.11794
1343,0.00038
1344,0.44363
1347,0.00258
1348,0.00016
1350,0.02056
1351,0.00267
1355,0.13954
1356,0.00113
1357,0.04900
1358,0.00686
1360,0.48576
1363,0.00035
1364,0.61155
1366,0.43370
1367,0.04543
1368,0.02954
1369,0.94407
1370,0.00147
1375,0.00285
1376,0.00737
1378,0.00034
1379,0.00243
1380,0.03935
1384,0.00109
1385,0.00417
1386,0.11880
1388,0.00000
1389,0.99992
1391,0.00228
1392,0.00433
1393,0.04816
1395,0.00007
1396,0.00326
1399,0.12291
1400,0.01000
1401,0.00000
1404,0.91180
1405,0.00940
1406,0.08852
1407,0.00442
1409,0.00008
1411,0.00142
1414,0.37454
1415,0.01316
1416,0.00679
1418,0.02779
1419,0.00489
1420,0.08415
1422,0.01403
1424,0.00235
1426,0.00891
1427,0.00001
1428,0.02975
1429,0.00920
1431,0.00004
1432,0.00010
1434,0.00911
1435,0.00267
1439,0.00230
1440,0.00009
1441,0.00540
1442,0.00347
1446,0.00815
1447,0.00001
1451,0.09195
1452,0.17255
1454,0.67614
1457,0.00331
1458,0.00117
1459,0.02963
1461,0.22925
1462,0.88216
1465,0.03021
1468,0.06105
1470,0.00001
1471,0.04700
1472,0.00053
1476,0.00050
1482,0.00210
1485,0.49080
1486,0.10391
1487,0.79466
1489,0.02672
1492,0.00023
1494,0.00168
1495,0.66552
1497,0.88427
1499,0.10114
1500,0.00231
1501,0.21892
1505,0.01380
1507,0.00413
1509,0.41387
1511,0.37073
1513,0.38344
1514,0.88150
1515,0.00009
1517,0.00296
1520,0.00537
1522,0.00001
1523,0.95105
1524,0.00008
1526,0.00010
1527,0.66668
1528,0.00224
1531,0.00064
1533,0.00190
1534,0.00228
1535,0.00004
1538,0.02769
1541,0.00041
1542,0.11225
1543,0.41108
1546,0.00012
1548,0.05552
1549,0.87559
1550,0.83290
1551,0.01588
1553,0.01683
1558,0.00720
1560,0.07215
1561,0.10289
1562,0.00528
1565,0.00011
1566,0.00003
1567,0.00685
1568,0.00214
1569,0.00996
1570,0.84222
1573,0.00026
1576,0.07880
1577,0.42015
1579,0.00004
1580,0.00336
1581,0.00001
1584,0.00378
1586,0.37868
1587,0.00024
1590,0.46969
1591,0.02384
1594,0.11911
1595,0.08074
1596,0.78098
1601,0.00000
1605,0.00559
1607,0.98229
1608,0.31065
1610,0.82619
1611,0.00027
1612,0.00501
1616,0.00017
1617,0.00002
1618,0.00002
1620,0.29617
1621,0.24174
1623,0.00024
1624,0.11341
1625,0.62699
1626,0.16034
1628,0.07121
1630,0.99558
1632,0.00332
1633,0.21731
1635,0.00103
1637,0.01863
1638,0.06629
1639,0.00324
1640,0.00037
1643,0.01406
1644,0.00141
1645,0.00757
1647,0.00008
1649,0.34903
1651,0.00032
1652,0.00001
1654,0.80688
1655,0.02216
1656,0.00028
1658,0.00103
1660,0.00039
1661,0.00174
1662,0.00005
1663,0.00070
1664,0.15731
1665,0.00131
1668,0.02029
1669,0.00051
1673,0.05980
1674,0.00729
1675,0.00061
1676,0.00001
1677,0.09350
1679,0.00007
1682,0.00166
1683,0.02871
1685,0.00199
1687,0.00000
1689,0.47335
1690,0.10223
1694,0.00211
1696,0.15606
1697,0.00099
1699,0.08590
1700,0.00017
1701,0.73898
1702,0.14733
1704,0.00056
1705,0.00000
1708,0.64711
1710,0.00000
1712,0.00419
1719,0.00000
1720,0.00013
1722,0.00026
1723,0.00568
1724,0.00053
1725,0.00035
1726,0.07104
1727,0.00456
1728,0.01120
1732,0.65761
1733,0.00004
1734,0.00000
1735,0.00661
1739,0.00005
1740,0.00026
1741,0.02642
1742,0.00166
1743,0.05223
1744,0.00430
1746,0.31012
1750,0.00568
1753,0.00604
1755,0.01622
1758,0.74995
1760,0.97897
1763,0.00001
1765,0.00339
1766,0.00005
1769,0.03896
1771,0.68125
1772,0.02608
1775,0.50488
1776,0.00008
1778,0.38158
1780,0.26936
1781,0.99423
1783,0.00110
1785,0.00326
1788,0.00017
1791,0.00021
1793,0.00613
1794,0.00189
1796,0.00050
1797,0.05398
1798,0.04349
1800,0.00048
1803,0.00004
1804,0.07750
1810,0.99311
1812,0.43749
1813,0.02187
1816,0.00137
1817,0.00272
1818,0.01968
1819,0.03441
1820,0.40554
1821,0.01609
1822,0.06678
1823,0.00019
1826,0.00587
1827,0.00019
1828,0.00011
1829,0.00171
1830,0.00156
1831,0.01989
1834,0.01051
1836,0.00108
1839,0.94679
1841,0.00001
1846,0.00716
1847,0.00014
1850,0.06153
1852,0.00135
1853,0.93934
1854,0.00843
1855,0.00008
1857,0.00181
1858,0.00076
1860,0.00614
1863,0.27958
1866,0.00170
1868,0.00145
1869,0.01538
1870,0.00534
1874,0.00389
1875,0.03183
1877,0.00009
1878,0.86243
1879,0.05749
1881,0.34736
1882,0.02160
1885,0.00562
1886,0.01297
1887,0.00240
1888,0.01218
1889,0.00002
1890,0.00760
1891,0.00079
1892,0.00049
1894,0.00006
1895,0.32455
1896,0.28926
1897,0.00063
1898,0.00943
1901,0.02667
1904,0.01264
1905,0.04918
1906,0.77638
1907,0.00355
1908,0.00907
1910,0.00038
1911,0.00040
1914,0.77152
1916,0.00623
1919,0.09819
1920,0.44662
1921,0.00127
1922,0.00414
1923,0.00001
1924,0.01101
1926,0.00001
1928,0.00176
1929,0.10550
1931,0.06025
1932,0.45407
1933,0.00038
1934,0.08276
1935,0.00868
1936,0.04177
1937,0.00269
1939,0.00018
1940,0.01857
1942,0.02100
1944,0.03686
1945,0.15737
1946,0.00559
1947,0.09047
1948,0.11253
1954,0.00071
1955,0.05378
1956,0.85460
1958,0.06024
1961,0.01793
1963,0.42255
1967,0.28851
1968,0.00541
1970,0.07258
1971,0.01746
1973,0.02261
1979,0.00021
1980,0.00013
1982,0.24389
1984,0.00027
1986,0.00773
1987,0.00016
1989,0.00088
1990,0.00417
1991,0.01247
1993,0.18755
1994,0.00018
1995,0.03876
1996,0.03327
1999,0.00252
2001,0.00029
2002,0.01269
2005,0.00843
2006,0.08689
2008,0.00004
2009,0.20729
2011,0.91591
2012,0.02758
2013,0.99772
2015,0.00208
2017,0.00197
2019,0.04768
2020,0.10152
2022,0.00017
2023,0.04485
2024,0.07891
2026,0.00764
2027,0.00033
2028,0.00864
2029,0.00035
2030,0.12208
2032,0.90169
2033,0.00029
2035,0.15665
2036,0.00173
2037,0.00303
2038,0.00313
2039,0.08006
2040,0.00018
2041,0.00428
2042,0.00400
2043,0.00004
2044,0.00708
2046,0.98409
2047,0.30413
2048,0.00027
2049,0.00123
2050,0.00341
2054,0.00023
2061,0.88099
2063,0.00212
2064,0.01040
2065,0.97121
2067,0.00953
2068,0.03248
2069,0.00013
2070,0.00137
2072,0.15011
2073,0.03412
2075,0.21423
2076,0.00995
2077,0.81521
2078,0.02054
2079,0.00154
2081,0.55791
2082,0.00917
2085,0.00706
2086,0.00216
2087,0.01831
2088,0.05053
2089,0.12128
2091,0.00015
2092,0.03210
2093,0.11541
2094,0.02123
2095,0.08665
2096,0.02504
2097,0.00093
2099,0.48654
2100,0.00240
2103,0.07825
2104,0.01389
2105,0.00288
2106,0.00021
2107,0.01832
2110,0.00002
2113,0.00913
2114,0.08163
2115,0.00582
2118,0.00111
2119,0.15998
2120,0.75776
2121,0.10604
2123,0.27142
2124,0.01233
2128,0.00151
2129,0.00115
2131,0.00308
2132,0.00362
2133,0.40333
2134,0.00100
2137,0.00265
2140,0.00823
2141,0.00055
2142,0.95962
2146,0.00324
2148,0.00285
2149,0.94572
2151,0.00001
2152,0.00000
2153,0.08652
2154,0.00208
2155,0.00016
2158,0.02449
2159,0.00108
2160,0.00084
2161,0.00001
2164,0.00769
2166,0.00201
2167,0.00093
2170,0.00051
2171,0.00001
2172,0.02067
2173,0.00498
2175,0.01835
2177,0.00360
2178,0.00197
2179,0.01469
2180,0.04469
2182,0.73654
2183,0.63948
2184,0.00055
2186,0.00010
2187,0.04891
2188,0.03135
2189,0.00111
2191,0.80205
2192,0.00013
2194,0.79030
2196,0.00092
2197,0.16137
2198,0.00025
2199,0.00198
2200,0.12342
2201,0.31496
2202,0.15123
2205,0.98660
2206,0.12954
2207,0.55099
2208,0.01147
2212,0.10702
2215,0.01747
2216,0.07953
2217,0.01560
2218,0.72345
2220,0.00003
2221,0.18155
2223,0.00220
2225,0.00446
2226,0.00089
2231,0.43671
2232,0.00915
2233,0.92570
2234,0.92350
2235,0.15430
2236,0.00168
2237,0.09862
2239,0.00443
2240,0.19072
2242,0.30413
2247,0.03696
2248,0.00824
2250,0.01197
2251,0.16149
2255,0.00014
2257,0.03354
2258,0.00218
2259,0.00026
2260,0.85320
2261,0.00004
2263,0.07820
2265,0.99986
2266,0.00031
2267,0.00048
2268,0.13424
2269,0.16447
2270,0.01070
2271,0.23382
2272,0.00138
2273,0.00006
2275,0.01830
2276,0.20306
2277,0.00060
2278,0.00383
2279,0.99592
2282,0.90057
2285,0.02227
2286,0.72824
2289,0.00010
2294,0.01059
2296,0.02346
2297,0.02481
2299,0.00001
2300,0.03689
2301,0.00002
2302,0.00008
2305,0.05967
2306,0.00006
2307,0.06890
2308,0.08258
2310,0.00196
2312,0.00047
2316,0.00948
2317,0.00112
2319,0.00029
2320,0.00435
2322,0.10139
2323,0.02219
2324,0.00003
2326,0.91857
2327,0.52246
2328,0.04073
2329,0.24781
2331,0.42688
2335,0.07249
2338,0.01407
2339,0.02537
2340,0.00123
2341,0.00493
2342,0.00008
2345,0.00012
2349,0.16080
2350,0.01372
2351,0.00064
2353,0.00003
2354,0.00007
2355,0.01958
2356,0.00256
2357,0.00010
2359,0.00017
2360,0.00008
2361,0.00060
2362,0.07067
2364,0.01900
2366,0.00007
2368,0.00412
2369,0.76225
2370,0.00061
2372,0.00304
2376,0.11595
2381,0.00031
2383,0.00106
2384,0.00623
2385,0.00520
2386,0.00046
2388,0.00029
2390,0.00102
2392,0.05086
2394,0.42067
2395,0.17671
2396,0.00584
2397,0.00022
2399,0.84232
2401,0.00005
2402,0.86598
2403,0.01292
2405,0.04705
2406,0.01922
2407,0.17507
2408,0.00633
2410,0.03688
2412,0.76684
2415,0.01168
2417,0.00035
2418,0.04829
2420,0.13801
2421,0.15469
2425,0.01989
2426,0.92861
2427,0.99827
2428,0.31559
2429,0.00677
2434,0.00029
2435,0.00264
2436,0.80757
2437,0.09044
2438,0.01092
2439,0.04777
2441,0.00136
2443,0.00268
2444,0.30029
2445,0.00324
2446,0.00453
2449,0.99648
2452,0.00813
2453,0.00106
2454,0.00049
2455,0.00048
2456,0.57767
2457,0.07335
2460,0.00565
2461,0.87201
2463,0.02253
2465,0.00030
2466,0.00288
2468,0.00454
2469,0.00016
2471,0.00004
2472,0.33538
2473,0.18323
2474,0.00008
2475,0.05314
2476,0.20362
2477,0.00409
2478,0.00001
2480,0.31495
2483,0.17278
2484,0.03692
2486,0.00479
2488,0.00007
2489,0.00004
2490,0.01359
2495,0.07540
2496,0.09102
2497,0.00001
2498,0.02403
2503,0.08567
2505,0.01223
2506,0.00003
2507,0.00001
2508,0.00017
2509,0.08993
2514,0.00004
2515,0.16946
2521,0.05291
2522,0.01782
2523,0.00039
2524,0.00003
2526,0.08424
2527,0.26789
2529,0.90936
2530,0.00166
2531,0.00001
2532,0.00050
2534,0.93746
2535,0.47041
2536,0.03519
2537,0.00032
2539,0.03123
2542,0.15272
2545,0.00122
2546,0.32376
2548,0.00038
2549,0.00230
2550,0.21138
2552,0.00027
2554,0.08582
2555,0.00829
2558,0.79846
2560,0.00146
2563,0.04506
2564,0.09617
2565,0.39050
2571,0.03654
2574,0.00001
2575,0.00397
2576,0.00916
2577,0.00228
2578,0.03125
2579,0.15322
2581,0.04635
2582,0.90529
2583,0.61376
2585,0.00360
2586,0.16515
2587,0.00013
2591,0.03796
2592,0.05624
2594,0.00017
2595,0.05045
2597,0.00001
2598,0.07523
2599,0.00283
2600,0.00055
2602,0.00686
2603,0.00153
2605,0.00608
2606,0.00587
2607,0.00001
2608,0.01780
2609,0.82030
2610,0.00004
2611,0.00154
2613,0.00928
2615,0.63917
2616,0.02126
2621,0.04370
2623,0.06525
2624,0.00163
2625,0.00097
2626,0.42633
2627,0.01162
2628,0.00340
2629,0.27384
2630,0.00017
2631,0.08779
2633,0.01075
2634,0.95301
2635,0.02289
2636,0.06432
2638,0.00001
2639,0.00052
2640,0.26514
2642,0.00072
2643,0.00192
2646,0.83322
2647,0.56360
2648,0.00074
2649,0.02175
2650,0.51402
2652,0.00037
2654,0.00015
2658,0.12578
2659,0.00694
2660,0.01031
2661,0.00040
2662,0.00635
2663,0.00843
2665,0.92168
2666,0.27655
2667,0.00515
2668,0.85749
2671,0.00025
2673,0.09255
2674,0.00800
2675,0.55083
2676,0.00634
2677,0.05475
2678,0.58063
2681,0.00048
2683,0.96382
2685,0.00134
2687,0.16169
2690,0.02957
2692,0.05265
2693,0.11884
2694,0.03552
2695,0.00322
2696,0.01224
2697,0.00054
2698,0.04372
2699,0.00049
2701,0.00021
2702,0.00004
2703,0.00229
2705,0.00002
2711,0.00018
2715,0.04509
2720,0.00000
2721,0.00073
2722,0.07439
2724,0.01049
2726,0.07185
2729,0.01215
2730,0.22035
2731,0.02178
2732,0.55878
2733,0.34750
2734,0.01755
2736,0.00090
2738,0.91247
2739,0.00001
2740,0.53875
2741,0.02082
2743,0.00000
2746,0.67728
2747,0.80311
2750,0.07181
2751,0.49114
2752,0.04180
2753,0.00354
2755,0.00432
2756,0.00201
2757,0.07349
2761,0.00019
2763,0.13707
2764,0.33633
2765,0.02410
2767,0.00002
2769,0.20256
2772,0.20041
2774,0.27900
2776,0.33056
2777,0.00392
2778,0.00725
2782,0.00256
2783,0.00224
2786,0.01321
2790,0.00174
2791,0.00129
2792,0.25748
2793,0.03096
2794,0.00001
2795,0.10043
2796,0.00009
2797,0.45526
2800,0.00439
2801,0.03100
2802,0.00150
2804,0.00839
2805,0.00105
2807,0.00000
2808,0.41329
2811,0.00019
2812,0.00103
2813,0.00004
2814,0.01761
2815,0.00002
2817,0.00280
2819,0.19647
2821,0.00018
2825,0.00447
2828,0.12566
2829,0.94685
2831,0.00221
2832,0.01607
2834,0.20082
2835,0.00317
2836,0.00091
2837,0.00010
2838,0.07272
2840,0.00027
2841,0.03459
2842,0.00005
2843,0.00529
2845,0.18069
2847,0.12852
2848,0.01933
2850,0.26577
2851,0.00280
2854,0.00643
2856,0.00745
2857,0.07175
2858,0.00023
2859,0.00478
2862,0.00901
2864,0.06280
2865,0.00236
2866,0.00153
2867,0.00004
2868,0.13327
2869,0.02081
2871,0.00143
2872,0.52452
2873,0.00365
2874,0.32424
2875,0.01089
2878,0.03616
2882,0.00028
2883,0.00008
2886,0.75384
2887,0.29412
2888,0.02784
2889,0.53631
2892,0.07245
2893,0.00716
2895,0.00458
2897,0.00036
2898,0.12549
2899,0.23469
2903,0.26879
2906,0.00057
2907,0.00006
2909,0.21382
2913,0.00191
2915,0.53095
2916,0.69468
2917,0.06173
2918,0.00080
2921,0.01636
2924,0.00027
2925,0.38214
2928,0.02887
2929,0.00034
2931,0.00941
2932,0.00210
2934,0.01224
2936,0.00008
2937,0.04095
2939,0.04413
2940,0.27264
2941,0.00143
2942,0.11483
2943,0.00161
2946,0.00327
2947,0.00804
2949,0.00052
2952,0.00052
2953,0.00005
2954,0.87519
2956,0.34588
2960,0.06534
2962,0.00001
2964,0.25442
2965,0.00065
2966,0.00506
2967,0.00081
2968,0.00503
2971,0.00815
2972,0.00597
2973,0.18738
2975,0.00000
2976,0.00003
2977,0.00371
