id,target
574,0.02997
575,0.01659
576,0.04251
577,0.04094
578,0.01982
579,0.03571
581,0.01878
587,0.03087
589,0.01844
590,0.06561
591,0.02400
592,0.04632
593,0.03445
594,0.08448
595,0.04320
596,0.02076
597,0.03896
598,0.11678
600,0.02517
602,0.02612
605,0.02626
606,0.02007
607,0.02309
612,0.01404
613,0.02232
614,0.01838
615,0.03073
616,0.01808
617,0.02600
618,0.03552
620,0.03749
621,0.01817
622,0.05182
623,0.03116
628,0.03049
631,0.04362
632,0.01817
633,0.02155
634,0.05041
635,0.05774
637,0.02513
638,0.08249
640,0.01898
643,0.02265
644,0.03613
645,0.04679
646,0.03478
649,0.02882
651,0.04212
653,0.01778
654,0.04164
655,0.09850
656,0.03528
658,0.05378
659,0.01486
661,0.02834
662,0.04426
663,0.01472
664,0.04216
665,0.03207
667,0.03253
668,0.03629
671,0.02875
673,0.04330
674,0.04852
675,0.02458
676,0.04311
677,0.01848
678,0.03235
679,0.03234
680,0.05614
681,0.05765
682,0.03090
683,0.01855
684,0.02988
686,0.06312
687,0.07464
688,0.04761
690,0.02834
691,0.03607
692,0.05395
693,0.04584
694,0.02546
695,0.01181
696,0.01503
698,0.03437
699,0.02095
702,0.01976
703,0.02193
705,0.08574
706,0.04328
707,0.02728
708,0.00959
709,0.08427
710,0.06049
713,0.01690
714,0.02090
715,0.04343
716,0.07539
717,0.03916
718,0.02477
719,0.03678
720,0.03100
721,0.02111
723,0.02478
724,0.05300
726,0.01569
728,0.08144
730,0.01759
732,0.02143
734,0.01481
735,0.04841
737,0.03429
738,0.05432
741,0.03979
742,0.02128
743,0.02549
746,0.01541
747,0.03861
749,0.02643
750,0.03960
752,0.05280
755,0.01300
757,0.02412
758,0.03217
759,0.04391
765,0.03657
766,0.03002
767,0.14886
768,0.05493
769,0.02973
770,0.01209
771,0.02177
772,0.01933
773,0.07285
775,0.03671
776,0.02636
778,0.02408
779,0.04235
780,0.02020
782,0.02067
783,0.03221
784,0.02853
785,0.02161
786,0.02894
788,0.02395
789,0.02791
792,0.04211
793,0.02503
794,0.05970
797,0.04178
798,0.01156
799,0.08260
800,0.01789
801,0.10686
802,0.05374
805,0.01948
807,0.02675
808,0.01615
811,0.01731
813,0.01904
814,0.04764
815,0.08102
816,0.05182
817,0.01817
819,0.02346
821,0.02947
823,0.02733
825,0.05849
826,0.00841
827,0.01501
828,0.01497
830,0.04370
831,0.06003
833,0.01189
834,0.02788
835,0.02173
836,0.03130
837,0.03754
838,0.02772
840,0.02412
842,0.01309
844,0.03587
845,0.02510
847,0.03090
848,0.04007
850,0.01772
851,0.02455
852,0.04631
853,0.06198
855,0.05814
856,0.03270
857,0.03417
859,0.05432
860,0.06838
862,0.05786
863,0.04892
864,0.04144
867,0.01795
868,0.03002
869,0.05116
871,0.02071
873,0.04022
875,0.06555
876,0.03025
877,0.01987
879,0.05642
880,0.11718
883,0.04451
884,0.02278
885,0.02169
886,0.00891
887,0.03133
888,0.04876
891,0.02917
893,0.01595
895,0.06034
897,0.02633
898,0.07490
901,0.04357
902,0.06189
904,0.04942
905,0.02459
907,0.08228
908,0.02418
909,0.04477
910,0.01429
911,0.02026
913,0.04454
914,0.02250
915,0.05469
916,0.02764
917,0.01230
919,0.02449
920,0.02928
923,0.02556
924,0.00996
925,0.02805
926,0.02425
928,0.03359
929,0.00957
932,0.02463
935,0.03174
936,0.04951
937,0.02417
938,0.07230
939,0.01937
940,0.05726
941,0.02353
944,0.03861
945,0.02683
946,0.08632
947,0.05584
949,0.02847
950,0.03073
952,0.05176
953,0.05798
955,0.02040
956,0.02721
957,0.01572
960,0.01324
961,0.03545
962,0.03626
963,0.01319
964,0.07469
967,0.03010
975,0.04698
976,0.01678
977,0.02078
978,0.04069
980,0.01671
985,0.03166
986,0.10123
987,0.02782
989,0.02628
992,0.01536
994,0.04495
995,0.03018
996,0.01216
997,0.03201
998,0.02163
999,0.03738
1000,0.02674
1004,0.02735
1005,0.06555
1006,0.05380
1007,0.05692
1010,0.04190
1011,0.05792
1012,0.01184
1013,0.03556
1014,0.03754
1016,0.07138
1018,0.04484
1019,0.03034
1020,0.02747
1022,0.03749
1023,0.02418
1024,0.04221
1025,0.02937
1029,0.04436
1031,0.02022
1032,0.02534
1033,0.05331
1034,0.05280
1035,0.07288
1036,0.02365
1037,0.02001
1038,0.02874
1039,0.02768
1041,0.01751
1043,0.03053
1049,0.05296
1050,0.07492
1051,0.04348
1052,0.03579
1053,0.02743
1054,0.02925
1056,0.02338
1057,0.08588
1060,0.09295
1061,0.02124
1062,0.04560
1063,0.04909
1064,0.02536
1065,0.01234
1066,0.01993
1068,0.10610
1073,0.05349
1075,0.02077
1079,0.01684
1081,0.04160
1083,0.02750
1085,0.02190
1086,0.01524
1087,0.03524
1088,0.02922
1089,0.02236
1090,0.03998
1091,0.03763
1092,0.03475
1095,0.03098
1098,0.03632
1099,0.02775
1100,0.03567
1101,0.03648
1103,0.06089
1104,0.02991
1106,0.01517
1107,0.04911
1108,0.08416
1109,0.02277
1113,0.04037
1114,0.04242
1116,0.03279
1117,0.04500
1118,0.03705
1119,0.01063
1120,0.01599
1121,0.02502
1122,0.05033
1123,0.07257
1125,0.03218
1126,0.04430
1127,0.01359
1128,0.09177
1129,0.05638
1130,0.03053
1132,0.02338
1133,0.05417
1136,0.01360
1137,0.05953
1140,0.03323
1142,0.05979
1144,0.05784
1145,0.04366
1146,0.01680
1148,0.02611
1150,0.01852
1151,0.02630
1153,0.05800
1154,0.03213
1155,0.05423
1156,0.03639
1157,0.02300
1158,0.04161
1160,0.01598
1161,0.02121
1167,0.01282
1168,0.02151
1170,0.01747
1171,0.04788
1173,0.02808
1174,0.12426
1175,0.04048
1176,0.04120
1177,0.02730
1178,0.02474
1179,0.01258
1180,0.01711
1181,0.04817
1182,0.01520
1183,0.03366
1185,0.03553
1188,0.02999
1189,0.01496
1190,0.02981
1191,0.04529
1192,0.03420
1194,0.02885
1197,0.03295
1198,0.04003
1199,0.03717
1200,0.03792
1203,0.03282
1204,0.03400
1207,0.03876
1208,0.03128
1209,0.02599
1210,0.10086
1211,0.01935
1213,0.02499
1214,0.01626
1215,0.03765
1216,0.06751
1217,0.03070
1218,0.02716
1219,0.01626
1223,0.06752
1225,0.04641
1226,0.02082
1228,0.06541
1229,0.02720
1231,0.05162
1232,0.06076
1233,0.04009
1235,0.03125
1238,0.01617
1239,0.00714
1240,0.02968
1241,0.01563
1242,0.02915
1243,0.02881
1244,0.03429
1246,0.06019
1249,0.04704
1250,0.01741
1252,0.01334
1254,0.02707
1255,0.01366
1256,0.02542
1257,0.01143
1258,0.01940
1259,0.03801
1260,0.02715
1262,0.02710
1263,0.02861
1264,0.01770
1265,0.03692
1266,0.01255
1269,0.02096
1270,0.01378
1271,0.03525
1272,0.04827
1273,0.02055
1274,0.03631
1277,0.03356
1278,0.01956
1281,0.02845
1282,0.04858
1283,0.01883
1284,0.01949
1285,0.02456
1286,0.06409
1289,0.01686
1291,0.01415
1292,0.03184
1293,0.06781
1294,0.04838
1295,0.08041
1297,0.02366
1298,0.05279
1301,0.02630
1304,0.05165
1305,0.02937
1307,0.03320
1308,0.02163
1309,0.06150
1313,0.07800
1314,0.05282
1316,0.05083
1317,0.01912
1318,0.06744
1320,0.02737
1321,0.02187
1322,0.01803
1323,0.01746
1325,0.05421
1330,0.01648
1331,0.02797
1334,0.04941
1337,0.01376
1339,0.05802
1340,0.02509
1341,0.02379
1343,0.01673
1344,0.03699
1347,0.03350
1348,0.04122
1350,0.01769
1351,0.03321
1355,0.02811
1356,0.04071
1357,0.03446
1358,0.02675
1360,0.04353
1363,0.03807
1364,0.02855
1366,0.02806
1367,0.05131
1368,0.03793
1369,0.05419
1370,0.06013
1375,0.02862
1376,0.01072
1378,0.05806
1379,0.01847
1380,0.01739
1384,0.00921
1385,0.03750
1386,0.07722
1388,0.04473
1389,0.02163
1391,0.03889
1392,0.01207
1393,0.04355
1395,0.03460
1396,0.03675
1399,0.03725
1400,0.09263
1401,0.02502
1404,0.02030
1405,0.01537
1406,0.02562
1407,0.01871
1409,0.04078
1411,0.02696
1414,0.05511
1415,0.06008
1416,0.03010
1418,0.08421
1419,0.02735
1420,0.01750
1422,0.04125
1424,0.02929
1426,0.02625
1427,0.03851
1428,0.04308
1429,0.05793
1431,0.01749
1432,0.02895
1434,0.05862
1435,0.04145
1439,0.07376
1440,0.06696
1441,0.02724
1442,0.02662
1446,0.04504
1447,0.05153
1451,0.05026
1452,0.01390
1454,0.04215
1457,0.01902
1458,0.02144
1459,0.03286
1461,0.03258
1462,0.02992
1465,0.01114
1468,0.04688
1470,0.02815
1471,0.02191
1472,0.02715
1476,0.02722
1482,0.02673
1485,0.02503
1486,0.02091
1487,0.08983
1489,0.02171
1492,0.03584
1494,0.05828
1495,0.02496
1497,0.03076
1499,0.01377
1500,0.03335
1501,0.03487
1505,0.07014
1507,0.05399
1509,0.06421
1511,0.02621
1513,0.02363
1514,0.03911
1515,0.07066
1517,0.11887
1520,0.07627
1522,0.02878
1523,0.01152
1524,0.06152
1526,0.02845
1527,0.02106
1528,0.02781
1531,0.01564
1533,0.04313
1534,0.03854
1535,0.10361
1538,0.04480
1541,0.05222
1542,0.01667
1543,0.03570
1546,0.02639
1548,0.02186
1549,0.03414
1550,0.03273
1551,0.06741
1553,0.05996
1558,0.01393
1560,0.05250
1561,0.03889
1562,0.03998
1565,0.06712
1566,0.03697
1567,0.02293
1568,0.01868
1569,0.01729
1570,0.02986
1573,0.01551
1576,0.01877
1577,0.01586
1579,0.05203
1580,0.04852
1581,0.03847
1584,0.03440
1586,0.04127
1587,0.05977
1590,0.01887
1591,0.03154
1594,0.02495
1595,0.00967
1596,0.02091
1601,0.03901
1605,0.04853
1607,0.04213
1608,0.02372
1610,0.02619
1611,0.03151
1612,0.04039
1616,0.07319
1617,0.10309
1618,0.03062
1620,0.07044
1621,0.04032
1623,0.04267
1624,0.02478
1625,0.05396
1626,0.02885
1628,0.02896
1630,0.01776
1632,0.03201
1633,0.03717
1635,0.03951
1637,0.03446
1638,0.05350
1639,0.02934
1640,0.03089
1643,0.10983
1644,0.03561
1645,0.04019
1647,0.03514
1649,0.04473
1651,0.01855
1652,0.02204
1654,0.03408
1655,0.02788
1656,0.04724
1658,0.03967
1660,0.01413
1661,0.03158
1662,0.06790
1663,0.02766
1664,0.04582
1665,0.06323
1668,0.03732
1669,0.03513
1673,0.05087
1674,0.03245
1675,0.01896
1676,0.02827
1677,0.01982
1679,0.05973
1682,0.06303
1683,0.04939
1685,0.06293
1687,0.01761
1689,0.03740
1690,0.03110
1694,0.04028
1696,0.01499
1697,0.04241
1699,0.04673
1700,0.08669
1701,0.02023
1702,0.01631
1704,0.02718
1705,0.04286
1708,0.02197
1710,0.03024
1712,0.02324
1719,0.03193
1720,0.01521
1722,0.03379
1723,0.05381
1724,0.06353
1725,0.03344
1726,0.05932
1727,0.02272
1728,0.02372
1732,0.02046
1733,0.02982
1734,0.04642
1735,0.04440
1739,0.03697
1740,0.02689
1741,0.07976
1742,0.04463
1743,0.03867
1744,0.04984
1746,0.02807
1750,0.02058
1753,0.02646
1755,0.03967
1758,0.02081
1760,0.00986
1763,0.02834
1765,0.01963
1766,0.05890
1769,0.02645
1771,0.01741
1772,0.02041
1775,0.02830
1776,0.01107
1778,0.03524
1780,0.02453
1781,0.01916
1783,0.02534
1785,0.01722
1788,0.03347
1791,0.02203
1793,0.04396
1794,0.02330
1796,0.01406
1797,0.04683
1798,0.05216
1800,0.03937
1803,0.05439
1804,0.03764
1810,0.01744
1812,0.01660
1813,0.04120
1816,0.02143
1817,0.02588
1818,0.02532
1819,0.08161
1820,0.02995
1821,0.03627
1822,0.02249
1823,0.02639
1826,0.03867
1827,0.02482
1828,0.03547
1829,0.02398
1830,0.03362
1831,0.02454
1834,0.02099
1836,0.03662
1839,0.02227
1841,0.02218
1846,0.02872
1847,0.03455
1850,0.06548
1852,0.07462
1853,0.02523
1854,0.05676
1855,0.01833
1857,0.04231
1858,0.02085
1860,0.02221
1863,0.04682
1866,0.07765
1868,0.02469
1869,0.03588
1870,0.01640
1874,0.01469
1875,0.03983
1877,0.06925
1878,0.01635
1879,0.01751
1881,0.03090
1882,0.04685
1885,0.01281
1886,0.05600
1887,0.07684
1888,0.01666
1889,0.04239
1890,0.03075
1891,0.05207
1892,0.02579
1894,0.03505
1895,0.05442
1896,0.05584
1897,0.02290
1898,0.11628
1901,0.02765
1904,0.01216
1905,0.01274
1906,0.03963
1907,0.04982
1908,0.05689
1910,0.04071
1911,0.02872
1914,0.01655
1916,0.02045
1919,0.05782
1920,0.06817
1921,0.02110
1922,0.03280
1923,0.05486
1924,0.03905
1926,0.02333
1928,0.01325
1929,0.03075
1931,0.02494
1932,0.03210
1933,0.01601
1934,0.01927
1935,0.01609
1936,0.01666
1937,0.02757
1939,0.03611
1940,0.04793
1942,0.03909
1944,0.02543
1945,0.02779
1946,0.02948
1947,0.01520
1948,0.04295
1954,0.01764
1955,0.10898
1956,0.01876
1958,0.02051
1961,0.02960
1963,0.02299
1967,0.02748
1968,0.03669
1970,0.01690
1971,0.01404
1973,0.04737
1979,0.04209
1980,0.04383
1982,0.01829
1984,0.03007
1986,0.02099
1987,0.06906
1989,0.02000
1990,0.10210
1991,0.03304
1993,0.02804
1994,0.03334
1995,0.04206
1996,0.04137
1999,0.02640
2001,0.02975
2002,0.02631
2005,0.02803
2006,0.02721
2008,0.03385
2009,0.03646
2011,0.03353
2012,0.03923
2013,0.02913
2015,0.03501
2017,0.03664
2019,0.01786
2020,0.02140
2022,0.04133
2023,0.01952
2024,0.00820
2026,0.04371
2027,0.05354
2028,0.03089
2029,0.04996
2030,0.01757
2032,0.04446
2033,0.01371
2035,0.02647
2036,0.01457
2037,0.06236
2038,0.02156
2039,0.03875
2040,0.08250
2041,0.01770
2042,0.05834
2043,0.03532
2044,0.02062
2046,0.02224
2047,0.04140
2048,0.02953
2049,0.04791
2050,0.03102
2054,0.03855
2061,0.03862
2063,0.05525
2064,0.01655
2065,0.03751
2067,0.05305
2068,0.02267
2069,0.02169
2070,0.03054
2072,0.02422
2073,0.02414
2075,0.01406
2076,0.01928
2077,0.01725
2078,0.03392
2079,0.01504
2081,0.02004
2082,0.08715
2085,0.04764
2086,0.07118
2087,0.02804
2088,0.04522
2089,0.01720
2091,0.04120
2092,0.05664
2093,0.03638
2094,0.02084
2095,0.02573
2096,0.04119
2097,0.01564
2099,0.02519
2100,0.08021
2103,0.02196
2104,0.02111
2105,0.02129
2106,0.05644
2107,0.05476
2110,0.03443
2113,0.01953
2114,0.07263
2115,0.02334
2118,0.03869
2119,0.02401
2120,0.03937
2121,0.02911
2123,0.01212
2124,0.10602
2128,0.08883
2129,0.05420
2131,0.05649
2132,0.03641
2133,0.03276
2134,0.04021
2137,0.02554
2140,0.03786
2141,0.03652
2142,0.01518
2146,0.01857
2148,0.05570
2149,0.04851
2151,0.06015
2152,0.02848
2153,0.07021
2154,0.02132
2155,0.03213
2158,0.01914
2159,0.06554
2160,0.02809
2161,0.04754
2164,0.03323
2166,0.02827
2167,0.03358
2170,0.03585
2171,0.02209
2172,0.03140
2173,0.07598
2175,0.03363
2177,0.07574
2178,0.02826
2179,0.02481
2180,0.03467
2182,0.05316
2183,0.04790
2184,0.02100
2186,0.02153
2187,0.04680
2188,0.01300
2189,0.02623
2191,0.02520
2192,0.04624
2194,0.03036
2196,0.04867
2197,0.02797
2198,0.03074
2199,0.03267
2200,0.01643
2201,0.01928
2202,0.03321
2205,0.02014
2206,0.02516
2207,0.02563
2208,0.03326
2212,0.03587
2215,0.04907
2216,0.02303
2217,0.02333
2218,0.03229
2220,0.03974
2221,0.03258
2223,0.04614
2225,0.03752
2226,0.03321
2231,0.02009
2232,0.02909
2233,0.03899
2234,0.04895
2235,0.02622
2236,0.02601
2237,0.05367
2239,0.03058
2240,0.01609
2242,0.03226
2247,0.02438
2248,0.02656
2250,0.02358
2251,0.03201
2255,0.03418
2257,0.02095
2258,0.04549
2259,0.01682
2260,0.01832
2261,0.03498
2263,0.02389
2265,0.02422
2266,0.04172
2267,0.07290
2268,0.01746
2269,0.04465
2270,0.01845
2271,0.03532
2272,0.03258
2273,0.04021
2275,0.01600
2276,0.04423
2277,0.03052
2278,0.04808
2279,0.03463
2282,0.01675
2285,0.03142
2286,0.10209
2289,0.02120
2294,0.07339
2296,0.04226
2297,0.04540
2299,0.04158
2300,0.03989
2301,0.04459
2302,0.02649
2305,0.04235
2306,0.04874
2307,0.03296
2308,0.03311
2310,0.03222
2312,0.04017
2316,0.06226
2317,0.03163
2319,0.04244
2320,0.03928
2322,0.03541
2323,0.02177
2324,0.01765
2326,0.03149
2327,0.02643
2328,0.05604
2329,0.05186
2331,0.03106
2335,0.05666
2338,0.02529
2339,0.06393
2340,0.03216
2341,0.01706
2342,0.04054
2345,0.05533
2349,0.03172
2350,0.01629
2351,0.02938
2353,0.03940
2354,0.04432
2355,0.03113
2356,0.02205
2357,0.05672
2359,0.03960
2360,0.05645
2361,0.04842
2362,0.02782
2364,0.01355
2366,0.02897
2368,0.01550
2369,0.03783
2370,0.03796
2372,0.03729
2376,0.01712
2381,0.03034
2383,0.02855
2384,0.03460
2385,0.04721
2386,0.03816
2388,0.03703
2390,0.04343
2392,0.03636
2394,0.12761
2395,0.02057
2396,0.03002
2397,0.01429
2399,0.08888
2401,0.02874
2402,0.02326
2403,0.03527
2405,0.17348
2406,0.06669
2407,0.02525
2408,0.01531
2410,0.01064
2412,0.03991
2415,0.05051
2417,0.01958
2418,0.01906
2420,0.03055
2421,0.09831
2425,0.03767
2426,0.01066
2427,0.01683
2428,0.03378
2429,0.02999
2434,0.03596
2435,0.01817
2436,0.01909
2437,0.02877
2438,0.03643
2439,0.02634
2441,0.02341
2443,0.04070
2444,0.01617
2445,0.02581
2446,0.03243
2449,0.02429
2452,0.06093
2453,0.06057
2454,0.02935
2455,0.03020
2456,0.01407
2457,0.01920
2460,0.07394
2461,0.01511
2463,0.01622
2465,0.01905
2466,0.04108
2468,0.02549
2469,0.03981
2471,0.03563
2472,0.11596
2473,0.01778
2474,0.01596
2475,0.05015
2476,0.01933
2477,0.03646
2478,0.03368
2480,0.00982
2483,0.01779
2484,0.02100
2486,0.12862
2488,0.03439
2489,0.03163
2490,0.01195
2495,0.05821
2496,0.01619
2497,0.04241
2498,0.04782
2503,0.02351
2505,0.02794
2506,0.02753
2507,0.03899
2508,0.05798
2509,0.02149
2514,0.03260
2515,0.03994
2521,0.03604
2522,0.01801
2523,0.01201
2524,0.03081
2526,0.04506
2527,0.03777
2529,0.02811
2530,0.02937
2531,0.02942
2532,0.03131
2534,0.06667
2535,0.02396
2536,0.01285
2537,0.01533
2539,0.02447
2542,0.03522
2545,0.01190
2546,0.02354
2548,0.03505
2549,0.01862
2550,0.03370
2552,0.01851
2554,0.05583
2555,0.03389
2558,0.02317
2560,0.04833
2563,0.01779
2564,0.03852
2565,0.02474
2571,0.07220
2574,0.05605
2575,0.01869
2576,0.02449
2577,0.07761
2578,0.01341
2579,0.04266
2581,0.06550
2582,0.03662
2583,0.04686
2585,0.01963
2586,0.02406
2587,0.02663
2591,0.01889
2592,0.02686
2594,0.04697
2595,0.04609
2597,0.03100
2598,0.03183
2599,0.05475
2600,0.07262
2602,0.03102
2603,0.04011
2605,0.01853
2606,0.02005
2607,0.03008
2608,0.04325
2609,0.03220
2610,0.09763
2611,0.02410
2613,0.02219
2615,0.01452
2616,0.02763
2621,0.02650
2623,0.02539
2624,0.02989
2625,0.06003
2626,0.03542
2627,0.04847
2628,0.03724
2629,0.03542
2630,0.01670
2631,0.06245
2633,0.01990
2634,0.09012
2635,0.02222
2636,0.02906
2638,0.04461
2639,0.03755
2640,0.02953
2642,0.02298
2643,0.02560
2646,0.05611
2647,0.05481
2648,0.04828
2649,0.02194
2650,0.03789
2652,0.01690
2654,0.02483
2658,0.02207
2659,0.02808
2660,0.02948
2661,0.04468
2662,0.03174
2663,0.04365
2665,0.04247
2666,0.02607
2667,0.03260
2668,0.01180
2671,0.02123
2673,0.02106
2674,0.07603
2675,0.02792
2676,0.03708
2677,0.01878
2678,0.01868
2681,0.05787
2683,0.02151
2685,0.08130
2687,0.02708
2690,0.14683
2692,0.03473
2693,0.01122
2694,0.01018
2695,0.01368
2696,0.06682
2697,0.04362
2698,0.12780
2699,0.02122
2701,0.02265
2702,0.03583
2703,0.06636
2705,0.04060
2711,0.03695
2715,0.03311
2720,0.03345
2721,0.04683
2722,0.02467
2724,0.02772
2726,0.03082
2729,0.02135
2730,0.01690
2731,0.02677
2732,0.02934
2733,0.01989
2734,0.02869
2736,0.01931
2738,0.02994
2739,0.02607
2740,0.04277
2741,0.04232
2743,0.01902
2746,0.09145
2747,0.02822
2750,0.03876
2751,0.04094
2752,0.03257
2753,0.02785
2755,0.02801
2756,0.02352
2757,0.01152
2761,0.03034
2763,0.05002
2764,0.07034
2765,0.01525
2767,0.08281
2769,0.08318
2772,0.01649
2774,0.02773
2776,0.01772
2777,0.01034
2778,0.04551
2782,0.02449
2783,0.02185
2786,0.04115
2790,0.03984
2791,0.03240
2792,0.01943
2793,0.02159
2794,0.07246
2795,0.03145
2796,0.05634
2797,0.02223
2800,0.03894
2801,0.04014
2802,0.03072
2804,0.01956
2805,0.04468
2807,0.02157
2808,0.03068
2811,0.04401
2812,0.02862
2813,0.04446
2814,0.07470
2815,0.04030
2817,0.02699
2819,0.06436
2821,0.03558
2825,0.05104
2828,0.02393
2829,0.02219
2831,0.01459
2832,0.02107
2834,0.03482
2835,0.02323
2836,0.06173
2837,0.06426
2838,0.06024
2840,0.03168
2841,0.03360
2842,0.04580
2843,0.02215
2845,0.02566
2847,0.03805
2848,0.01489
2850,0.02692
2851,0.03046
2854,0.01581
2856,0.01496
2857,0.02299
2858,0.03314
2859,0.02615
2862,0.05724
2864,0.01517
2865,0.03473
2866,0.02340
2867,0.02377
2868,0.05075
2869,0.03739
2871,0.03421
2872,0.02421
2873,0.01599
2874,0.01294
2875,0.04017
2878,0.05164
2882,0.03634
2883,0.04613
2886,0.01627
2887,0.02676
2888,0.04578
2889,0.03885
2892,0.02945
2893,0.02993
2895,0.02693
2897,0.02478
2898,0.03038
2899,0.03891
2903,0.03136
2906,0.05759
2907,0.02773
2909,0.04239
2913,0.01651
2915,0.01440
2916,0.03340
2917,0.05997
2918,0.03954
2921,0.01634
2924,0.02293
2925,0.05027
2928,0.16613
2929,0.03304
2931,0.05087
2932,0.04611
2934,0.03046
2936,0.10418
2937,0.06334
2939,0.02957
2940,0.05821
2941,0.02388
2942,0.02377
2943,0.10175
2946,0.03083
2947,0.01824
2949,0.03741
2952,0.03801
2953,0.04100
2954,0.02585
2956,0.04262
2960,0.02014
2962,0.06172
2964,0.03373
2965,0.02649
2966,0.09032
2967,0.02776
2968,0.04736
2971,0.02854
2972,0.02935
2973,0.06644
2975,0.04630
2976,0.03105
2977,0.06909
