id,target
612,0.01534
613,0.04509
614,0.02734
615,0.04457
616,0.04437
617,0.03066
618,0.05220
620,0.03524
621,0.01569
622,0.02500
623,0.02692
628,0.03870
631,0.03554
632,0.02281
633,0.04521
634,0.03442
635,0.06241
637,0.04063
638,0.05724
640,0.04913
643,0.03268
644,0.06606
645,0.04912
646,0.03343
649,0.04079
651,0.04163
653,0.02332
654,0.04455
655,0.06563
656,0.02487
658,0.05408
659,0.01760
661,0.04066
662,0.03997
663,0.05107
664,0.05459
665,0.03074
667,0.03231
668,0.02394
671,0.03713
673,0.03903
674,0.05399
675,0.02547
676,0.04120
677,0.02114
678,0.03467
679,0.05367
680,0.01997
681,0.05101
682,0.04295
683,0.03668
684,0.04340
686,0.04515
687,0.04503
688,0.04736
690,0.02097
691,0.03906
692,0.06098
693,0.03471
694,0.03373
695,0.02709
696,0.03273
698,0.04906
699,0.02476
702,0.03780
703,0.01264
705,0.05153
706,0.04390
707,0.03798
708,0.03103
709,0.04124
710,0.06457
713,0.04726
714,0.04000
715,0.04892
716,0.05583
717,0.04550
718,0.03853
719,0.02882
720,0.03074
721,0.03906
723,0.04157
724,0.05207
726,0.02731
728,0.06490
730,0.02250
732,0.02543
734,0.01834
735,0.03320
737,0.01825
738,0.03931
741,0.04272
742,0.02908
743,0.03359
746,0.03340
747,0.04531
749,0.04401
750,0.05333
752,0.04574
755,0.04019
757,0.02448
758,0.03201
759,0.03523
765,0.03871
766,0.02362
767,0.05991
768,0.03191
769,0.04039
770,0.02704
771,0.03479
772,0.02319
773,0.04774
775,0.04308
776,0.04359
778,0.03373
779,0.04711
780,0.03525
782,0.03323
783,0.05155
784,0.03805
785,0.02972
786,0.03890
788,0.03571
789,0.04195
792,0.04868
793,0.02615
794,0.04168
797,0.05619
798,0.01899
799,0.04509
800,0.04022
801,0.05248
802,0.04737
805,0.03137
807,0.03750
808,0.02915
811,0.03469
813,0.02740
814,0.04568
815,0.06176
816,0.04356
817,0.03099
819,0.01201
821,0.02457
823,0.02256
825,0.04174
826,0.01731
827,0.01776
828,0.02387
830,0.04161
831,0.04835
833,0.02197
834,0.06741
835,0.04326
836,0.03480
837,0.03782
838,0.05566
840,0.02309
842,0.02659
844,0.04780
845,0.05037
847,0.04287
848,0.05512
850,0.02776
851,0.04730
852,0.04805
853,0.06477
855,0.01898
856,0.05051
857,0.04456
859,0.04477
860,0.05072
862,0.05431
863,0.05091
864,0.03551
867,0.02666
868,0.03258
869,0.02700
871,0.03927
873,0.04579
875,0.04208
876,0.05077
877,0.02420
879,0.04567
880,0.05210
883,0.03328
884,0.02822
885,0.03932
886,0.04286
887,0.03728
888,0.02883
891,0.04757
893,0.03454
895,0.06018
897,0.03161
898,0.06764
901,0.03798
902,0.03882
904,0.04720
905,0.03364
907,0.06143
908,0.03673
909,0.03930
910,0.02382
911,0.03121
913,0.03154
914,0.04003
915,0.06736
916,0.03607
917,0.04382
919,0.04738
920,0.03315
923,0.04801
924,0.02602
925,0.04127
926,0.04124
928,0.02593
929,0.01430
932,0.04385
935,0.03498
936,0.05586
937,0.02869
938,0.03521
939,0.04201
940,0.03954
941,0.03137
944,0.04640
945,0.02555
946,0.04476
947,0.03377
949,0.03264
950,0.01323
952,0.03293
953,0.03335
955,0.02352
956,0.02113
957,0.03242
960,0.04664
961,0.03285
962,0.02783
963,0.03201
964,0.04734
967,0.04351
975,0.03924
976,0.04855
977,0.02473
978,0.04976
980,0.03337
985,0.05363
986,0.05612
987,0.03089
989,0.03001
992,0.03768
994,0.05057
995,0.03377
996,0.02787
997,0.03492
998,0.02984
999,0.04400
1000,0.04691
1004,0.03721
1005,0.06031
1006,0.02843
1007,0.06592
1010,0.02737
1011,0.05724
1012,0.02362
1013,0.04383
1014,0.02899
1016,0.05857
1018,0.04902
1019,0.02963
1020,0.03192
1022,0.04394
1023,0.03199
1024,0.02780
1025,0.03839
1029,0.05036
1031,0.02496
1032,0.02067
1033,0.03098
1034,0.05755
1035,0.04991
1036,0.03353
1037,0.02364
1038,0.04599
1039,0.04077
1041,0.02969
1043,0.04465
1049,0.05292
1050,0.06495
1051,0.03215
1052,0.03556
1053,0.04041
1054,0.05016
1056,0.04963
1057,0.05888
1060,0.04330
1061,0.01984
1062,0.02881
1063,0.04326
1064,0.05276
1065,0.02573
1066,0.05939
1068,0.04607
1073,0.04965
1075,0.01981
1079,0.03253
1081,0.03911
1083,0.05562
1085,0.04143
1086,0.04146
1087,0.02839
1088,0.02075
1089,0.04810
1090,0.05102
1091,0.04760
1092,0.04340
1095,0.04308
1098,0.05312
1099,0.04169
1100,0.06218
1101,0.05170
1103,0.05390
1104,0.05714
1106,0.02993
1107,0.03353
1108,0.05905
1109,0.03191
1113,0.04726
1114,0.05113
1116,0.03018
1117,0.03320
1118,0.03822
1119,0.04135
1120,0.03890
1121,0.03230
1122,0.04002
1123,0.02566
1125,0.02655
1126,0.02940
1127,0.01696
1128,0.04886
1129,0.03058
1130,0.05099
1132,0.03924
1133,0.05667
1136,0.02363
1137,0.04811
1140,0.04643
1142,0.04072
1144,0.04225
1145,0.04835
1146,0.03126
1148,0.04540
1150,0.02945
1151,0.02933
1153,0.05621
1154,0.03271
1155,0.04135
1156,0.04673
1157,0.04192
1158,0.04310
1160,0.00816
1161,0.04539
1167,0.03260
1168,0.01840
1170,0.04185
1171,0.03865
1173,0.03974
1174,0.03954
1175,0.04750
1176,0.03136
1177,0.02667
1178,0.04210
1179,0.03274
1180,0.03967
1181,0.03976
1182,0.03711
1183,0.04545
1185,0.02950
1188,0.03202
1189,0.01578
1190,0.05141
1191,0.03863
1192,0.03668
1194,0.02801
1197,0.03869
1198,0.04294
1199,0.03425
1200,0.02694
1203,0.04932
1204,0.03453
1207,0.02829
1208,0.05144
1209,0.04711
1210,0.05771
1211,0.03185
1213,0.03187
1214,0.04292
1215,0.03470
1216,0.06243
1217,0.03896
1218,0.03629
1219,0.03435
1223,0.03353
1225,0.03069
1226,0.03277
1228,0.04660
1229,0.03484
1231,0.03704
1232,0.05915
1233,0.03470
1235,0.03829
1238,0.02464
1239,0.03331
1240,0.03399
1241,0.03450
1242,0.03942
1243,0.03154
1244,0.02271
1246,0.06593
1249,0.03930
1250,0.01219
1252,0.02520
1254,0.03569
1255,0.02509
1256,0.02265
1257,0.02375
1258,0.03612
1259,0.05733
1260,0.04083
1262,0.02795
1263,0.02527
1264,0.03031
1265,0.04875
1266,0.01774
1269,0.04761
1270,0.03766
1271,0.01310
1272,0.05599
1273,0.02717
1274,0.03344
1277,0.02773
1278,0.02502
1281,0.03406
1282,0.04214
1283,0.01928
1284,0.03863
1285,0.05122
1286,0.05388
1289,0.03217
1291,0.02729
1292,0.04161
1293,0.05616
1294,0.05390
1295,0.05708
1297,0.02035
1298,0.02969
1301,0.04940
1304,0.04867
1305,0.02233
1307,0.05116
1308,0.04480
1309,0.04905
1313,0.05281
1314,0.03341
1316,0.03929
1317,0.03448
1318,0.05711
1320,0.03946
1321,0.02423
1322,0.02681
1323,0.04204
1325,0.04247
1330,0.02045
1331,0.04029
1334,0.02644
1337,0.03277
1339,0.04993
1340,0.03496
1341,0.04166
1343,0.03679
1344,0.02320
1347,0.01789
1348,0.04159
1350,0.02933
1351,0.03361
1355,0.02868
1356,0.05207
1357,0.03158
1358,0.02905
1360,0.04090
1363,0.03321
1364,0.02301
1366,0.02988
1367,0.04194
1368,0.05354
1369,0.03294
1370,0.03818
1375,0.02784
1376,0.01730
1378,0.04852
1379,0.03764
1380,0.04384
1384,0.01101
1385,0.03584
1386,0.05092
1388,0.03580
1389,0.02025
1391,0.05648
1392,0.02678
1393,0.02789
1395,0.03884
1396,0.03740
1399,0.03017
1400,0.04050
1401,0.03055
1404,0.04230
1405,0.03301
1406,0.04976
1407,0.00877
1409,0.03461
1411,0.02995
1414,0.05278
1415,0.02900
1416,0.04195
1418,0.04892
1419,0.02736
1420,0.02798
1422,0.04629
1424,0.04132
1426,0.04563
1427,0.03566
1428,0.03022
1429,0.05844
1431,0.02445
1432,0.04589
1434,0.05639
1435,0.03653
1439,0.03745
1440,0.03861
1441,0.03271
1442,0.02948
1446,0.03985
1447,0.04903
1451,0.02707
1452,0.02706
1454,0.03355
1457,0.02614
1458,0.04304
1459,0.04193
1461,0.04039
1462,0.03070
1465,0.05751
1468,0.03761
1470,0.02909
1471,0.02690
1472,0.02939
1476,0.04180
1482,0.02399
1485,0.03926
1486,0.05009
1487,0.06360
1489,0.04814
1492,0.02907
1494,0.02786
1495,0.03169
1497,0.02176
1499,0.02595
1500,0.03217
1501,0.02914
1505,0.05990
1507,0.02975
1509,0.05453
1511,0.02508
1513,0.02442
1514,0.02771
1515,0.05443
1517,0.06328
1520,0.05382
1522,0.02815
1523,0.02499
1524,0.06307
1526,0.04541
1527,0.02120
1528,0.03914
1531,0.02857
1533,0.05077
1534,0.04700
1535,0.05389
1538,0.03935
1541,0.06317
1542,0.03752
1543,0.03371
1546,0.04069
1548,0.03235
1549,0.05342
1550,0.03323
1551,0.04216
1553,0.04499
1558,0.04355
1560,0.02997
1561,0.01913
1562,0.03364
1565,0.04260
1566,0.02723
1567,0.01469
1568,0.04065
1569,0.03754
1570,0.03784
1573,0.03042
1576,0.03203
1577,0.02577
1579,0.05661
1580,0.05876
1581,0.03613
1584,0.03439
1586,0.01903
1587,0.03684
1590,0.03906
1591,0.02125
1594,0.05361
1595,0.01604
1596,0.02316
1601,0.04057
1605,0.06344
1607,0.04536
1608,0.02790
1610,0.03660
1611,0.04544
1612,0.03931
1616,0.05628
1617,0.04455
1618,0.03315
1620,0.02182
1621,0.03189
1623,0.03163
1624,0.04658
1625,0.03724
1626,0.04683
1628,0.04604
1630,0.04041
1632,0.03821
1633,0.05147
1635,0.04126
1637,0.03907
1638,0.04591
1639,0.04691
1640,0.03659
1643,0.05288
1644,0.04351
1645,0.04290
1647,0.02633
1649,0.01835
1651,0.03242
1652,0.02830
1654,0.03343
1655,0.02452
1656,0.04714
1658,0.04092
1660,0.02438
1661,0.03503
1662,0.04046
1663,0.02583
1664,0.04341
1665,0.06443
1668,0.04942
1669,0.02840
1673,0.04036
1674,0.04948
1675,0.01583
1676,0.02596
1677,0.03162
1679,0.02974
1682,0.06104
1683,0.03616
1685,0.05414
1687,0.02679
1689,0.03985
1690,0.04371
1694,0.04325
1696,0.03776
1697,0.02793
1699,0.05251
1700,0.05293
1701,0.01619
1702,0.03057
1704,0.03362
1705,0.04433
1708,0.04321
1710,0.03057
1712,0.00846
1719,0.02613
1720,0.03010
1722,0.04085
1723,0.03632
1724,0.05231
1725,0.03529
1726,0.05326
1727,0.03250
1728,0.03248
1732,0.04009
1733,0.05335
1734,0.03691
1735,0.05468
1739,0.03417
1740,0.02855
1741,0.06061
1742,0.03863
1743,0.03627
1744,0.05825
1746,0.04725
1750,0.05263
1753,0.03152
1755,0.02995
1758,0.02968
1760,0.02393
1763,0.03292
1765,0.02115
1766,0.04702
1769,0.04386
1771,0.04157
1772,0.02487
1775,0.04285
1776,0.01717
1778,0.02707
1780,0.05006
1781,0.02450
1783,0.02944
1785,0.01077
1788,0.04747
1791,0.04862
1793,0.04160
1794,0.02735
1796,0.01772
1797,0.04199
1798,0.06516
1800,0.05497
1803,0.04932
1804,0.03660
1810,0.02896
1812,0.03337
1813,0.03986
1816,0.03297
1817,0.02593
1818,0.03744
1819,0.03893
1820,0.01566
1821,0.03583
1822,0.01926
1823,0.01769
1826,0.02385
1827,0.04826
1828,0.03559
1829,0.02740
1830,0.03895
1831,0.04085
1834,0.02774
1836,0.03780
1839,0.04521
1841,0.01665
1846,0.03731
1847,0.02517
1850,0.04735
1852,0.04865
1853,0.05117
1854,0.04273
1855,0.03451
1857,0.02909
1858,0.03002
1860,0.04427
1863,0.05155
1866,0.04352
1868,0.04609
1869,0.04579
1870,0.01831
1874,0.01528
1875,0.02461
1877,0.03257
1878,0.01979
1879,0.02085
1881,0.04526
1882,0.05323
1885,0.02442
1886,0.04302
1887,0.06126
1888,0.01611
1889,0.03367
1890,0.03776
1891,0.04635
1892,0.03687
1894,0.04340
1895,0.05926
1896,0.05586
1897,0.03248
1898,0.06111
1901,0.02822
1904,0.02849
1905,0.04614
1906,0.02588
1907,0.05286
1908,0.05465
1910,0.03661
1911,0.04335
1914,0.04088
1916,0.02739
1919,0.05140
1920,0.06640
1921,0.03301
1922,0.03697
1923,0.03827
1924,0.04030
1926,0.03698
1928,0.01857
1929,0.05352
1931,0.03145
1932,0.02850
1933,0.02413
1934,0.03606
1935,0.03411
1936,0.04027
1937,0.04679
1939,0.03466
1940,0.06133
1942,0.04635
1944,0.03439
1945,0.04096
1946,0.05090
1947,0.03371
1948,0.03640
1954,0.03753
1955,0.06226
1956,0.03512
1958,0.02553
1961,0.03344
1963,0.02414
1967,0.03702
1968,0.02441
1970,0.01992
1971,0.02632
1973,0.06014
1979,0.04859
1980,0.04870
1982,0.01666
1984,0.03160
1986,0.03079
1987,0.06296
1989,0.04736
1990,0.03369
1991,0.04849
1993,0.03138
1994,0.03317
1995,0.04224
1996,0.03771
1999,0.04604
2001,0.04414
2002,0.02906
2005,0.03030
2006,0.03315
2008,0.03731
2009,0.02080
2011,0.02362
2012,0.04441
2013,0.03515
2015,0.03815
2017,0.02506
2019,0.02397
2020,0.03916
2022,0.03488
2023,0.02515
2024,0.01679
2026,0.02659
2027,0.05259
2028,0.03501
2029,0.04669
2030,0.04071
2032,0.04604
2033,0.04549
2035,0.03741
2036,0.02653
2037,0.04993
2038,0.04862
2039,0.03012
2040,0.05650
2041,0.03098
2042,0.04892
2043,0.05394
2044,0.04096
2046,0.04924
2047,0.04146
2048,0.03703
2049,0.04554
2050,0.03627
2054,0.04032
2061,0.04733
2063,0.04595
2064,0.03336
2065,0.03869
2067,0.04965
2068,0.01664
2069,0.03550
2070,0.03877
2072,0.03995
2073,0.04416
2075,0.02864
2076,0.03495
2077,0.04304
2078,0.03099
2079,0.02395
2081,0.04377
2082,0.06309
2085,0.02808
2086,0.04210
2087,0.02872
2088,0.06672
2089,0.04412
2091,0.03719
2092,0.05372
2093,0.04592
2094,0.03675
2095,0.04187
2096,0.05216
2097,0.03236
2099,0.02944
2100,0.05928
2103,0.04839
2104,0.03534
2105,0.03047
2106,0.01782
2107,0.03733
2110,0.04235
2113,0.02791
2114,0.05770
2115,0.03865
2118,0.04588
2119,0.05181
2120,0.05084
2121,0.03478
2123,0.02346
2124,0.05572
2128,0.06249
2129,0.06084
2131,0.05024
2132,0.04539
2133,0.04587
2134,0.03747
2137,0.05254
2140,0.03788
2141,0.02777
2142,0.04179
2146,0.03152
2148,0.04391
2149,0.04440
2151,0.05740
2152,0.04522
2153,0.05938
2154,0.04318
2155,0.04936
2158,0.04295
2159,0.06786
2160,0.04738
2161,0.03599
2164,0.03234
2166,0.04256
2167,0.03625
2170,0.05143
2171,0.05696
2172,0.03084
2173,0.03748
2175,0.05289
2177,0.03215
2178,0.04714
2179,0.04966
2180,0.03472
2182,0.02937
2183,0.02676
2184,0.04316
2186,0.03065
2187,0.03466
2188,0.03659
2189,0.04022
2191,0.02882
2192,0.06276
2194,0.03557
2196,0.04680
2197,0.05117
2198,0.02643
2199,0.03611
2200,0.03010
2201,0.02970
2202,0.02558
2205,0.02629
2206,0.03226
2207,0.04091
2208,0.03413
2212,0.04518
2215,0.04358
2216,0.03535
2217,0.03838
2218,0.03106
2220,0.05367
2221,0.03966
2223,0.05493
2225,0.03991
2226,0.04977
2231,0.03225
2232,0.04318
2233,0.04635
2234,0.03105
2235,0.02802
2236,0.04423
2237,0.05722
2239,0.03195
2240,0.03358
2242,0.03205
2247,0.02456
2248,0.02620
2250,0.04901
2251,0.04549
2255,0.04681
2257,0.02749
2258,0.04418
2259,0.05377
2260,0.02476
2261,0.05094
2263,0.03673
2265,0.04253
2266,0.03143
2267,0.06951
2268,0.04589
2269,0.02998
2270,0.04865
2271,0.04306
2272,0.02870
2273,0.04583
2275,0.03499
2276,0.05057
2277,0.02765
2278,0.05753
2279,0.05259
2282,0.04896
2285,0.04286
2286,0.03293
2289,0.02363
2294,0.06069
2296,0.02570
2297,0.04945
2299,0.03525
2300,0.05679
2301,0.05683
2302,0.02878
2305,0.04108
2306,0.06127
2307,0.03167
2308,0.05045
2310,0.05612
2312,0.04085
2316,0.04014
2317,0.03991
2319,0.05582
2320,0.04389
2322,0.02549
2323,0.02709
2324,0.00712
2326,0.04160
2327,0.02223
2328,0.03826
2329,0.05087
2331,0.04123
2335,0.03381
2338,0.02244
2339,0.06029
2340,0.03791
2341,0.01918
2342,0.05404
2345,0.05336
2349,0.03247
2350,0.02350
2351,0.04421
2353,0.05690
2354,0.05475
2355,0.04583
2356,0.03491
2357,0.05486
2359,0.02962
2360,0.06080
2361,0.03489
2362,0.04447
2364,0.04276
2366,0.03617
2368,0.03103
2369,0.05599
2370,0.03707
2372,0.04250
2376,0.02543
2381,0.03499
2383,0.03025
2384,0.03954
2385,0.04545
2386,0.01909
2388,0.03255
2390,0.04096
2392,0.04875
2394,0.06074
2395,0.04406
2396,0.02431
2397,0.03480
2399,0.04764
2401,0.02406
2402,0.02085
2403,0.05629
2405,0.06959
2406,0.06167
2407,0.05706
2408,0.01741
2410,0.01775
2412,0.04176
2415,0.04252
2417,0.02257
2418,0.02000
2420,0.04494
2421,0.04740
2425,0.06314
2426,0.02336
2427,0.04403
2428,0.02599
2429,0.02087
2434,0.01828
2435,0.02305
2436,0.04286
2437,0.04326
2438,0.05282
2439,0.03494
2441,0.04563
2443,0.03579
2444,0.03590
2445,0.04604
2446,0.05162
2449,0.04511
2452,0.04044
2453,0.05626
2454,0.03825
2455,0.04783
2456,0.03863
2457,0.03799
2460,0.06402
2461,0.03689
2463,0.02347
2465,0.02509
2466,0.03048
2468,0.04984
2469,0.06146
2471,0.03039
2472,0.04851
2473,0.03939
2474,0.04026
2475,0.03718
2476,0.03939
2477,0.03537
2478,0.02854
2480,0.03937
2483,0.03944
2484,0.02681
2486,0.05901
2488,0.03429
2489,0.03125
2490,0.01605
2495,0.04787
2496,0.03167
2497,0.05150
2498,0.03201
2503,0.03157
2505,0.03924
2506,0.03533
2507,0.04184
2508,0.05213
2509,0.02231
2514,0.03838
2515,0.04125
2521,0.04697
2522,0.02286
2523,0.01835
2524,0.05107
2526,0.02836
2527,0.05359
2529,0.03292
2530,0.03813
2531,0.03116
2532,0.04104
2534,0.05954
2535,0.04278
2536,0.02066
2537,0.04350
2539,0.03440
2542,0.03176
2545,0.04917
2546,0.04383
2548,0.02095
2549,0.04075
2550,0.03253
2552,0.03469
2554,0.04422
2555,0.04597
2558,0.03371
2560,0.04206
2563,0.03753
2564,0.03220
2565,0.02608
2571,0.05891
2574,0.04867
2575,0.02181
2576,0.02713
2577,0.04848
2578,0.03209
2579,0.04299
2581,0.04008
2582,0.03124
2583,0.02844
2585,0.04459
2586,0.03890
2587,0.03323
2591,0.04220
2592,0.02075
2594,0.02893
2595,0.04116
2597,0.02874
2598,0.05191
2599,0.04991
2600,0.03983
2602,0.05653
2603,0.03131
2605,0.03766
2606,0.03288
2607,0.03932
2608,0.03578
2609,0.04067
2610,0.03864
2611,0.02676
2613,0.03828
2615,0.02460
2616,0.04645
2621,0.03794
2623,0.03774
2624,0.04306
2625,0.04516
2626,0.03620
2627,0.04569
2628,0.03146
2629,0.03383
2630,0.02670
2631,0.06378
2633,0.04162
2634,0.06505
2635,0.03517
2636,0.04164
2638,0.04888
2639,0.03558
2640,0.03227
2642,0.04297
2643,0.05260
2646,0.03040
2647,0.05733
2648,0.04640
2649,0.02367
2650,0.03857
2652,0.02700
2654,0.03580
2658,0.04980
2659,0.03057
2660,0.04782
2661,0.04992
2662,0.02987
2663,0.05226
2665,0.04593
2666,0.03970
2667,0.04476
2668,0.04031
2671,0.03332
2673,0.04430
2674,0.03967
2675,0.03693
2676,0.04417
2677,0.03929
2678,0.03991
2681,0.04007
2683,0.01766
2685,0.04711
2687,0.03019
2690,0.06397
2692,0.02615
2693,0.01987
2694,0.03444
2695,0.02741
2696,0.04475
2697,0.04776
2698,0.06535
2699,0.02659
2701,0.02421
2702,0.05289
2703,0.04900
2705,0.02849
2711,0.03531
2715,0.04127
2720,0.03428
2721,0.04222
2722,0.03682
2724,0.04703
2726,0.03860
2729,0.02279
2730,0.02946
2731,0.04599
2732,0.03779
2733,0.03298
2734,0.04430
2736,0.03440
2738,0.04125
2739,0.02243
2740,0.02944
2741,0.05157
2743,0.02259
2746,0.04918
2747,0.03614
2750,0.04578
2751,0.05232
2752,0.04062
2753,0.01685
2755,0.05178
2756,0.03566
2757,0.02030
2761,0.04373
2763,0.05358
2764,0.04230
2765,0.01941
2767,0.05637
2769,0.05507
2772,0.03863
2774,0.04347
2776,0.02367
2777,0.01612
2778,0.02900
2782,0.03716
2783,0.03362
2786,0.03057
2790,0.03305
2791,0.02428
2792,0.04516
2793,0.03567
2794,0.03178
2795,0.03068
2796,0.05363
2797,0.03117
2800,0.04842
2801,0.02906
2802,0.03094
2804,0.03481
2805,0.03852
2807,0.03228
2808,0.05116
2811,0.05358
2812,0.02968
2813,0.02812
2814,0.06038
2815,0.04732
2817,0.03840
2819,0.05505
2821,0.03054
2825,0.05711
2828,0.04411
2829,0.04094
2831,0.02773
2832,0.02979
2834,0.04907
2835,0.02468
2836,0.03892
2837,0.04939
2838,0.05720
2840,0.04297
2841,0.04130
2842,0.04058
2843,0.02678
2845,0.02670
2847,0.03586
2848,0.03010
2850,0.04339
2851,0.04504
2854,0.03196
2856,0.02868
2857,0.04012
2858,0.02774
2859,0.03174
2862,0.05400
2864,0.01551
2865,0.04989
2866,0.02673
2867,0.03422
2868,0.03755
2869,0.03788
2871,0.03364
2872,0.03500
2873,0.02901
2874,0.03793
2875,0.02362
2878,0.04218
2882,0.02503
2883,0.04746
2886,0.04041
2887,0.03224
2888,0.04742
2889,0.03913
2892,0.02976
2893,0.03632
2895,0.04351
2897,0.03376
2898,0.04311
2899,0.05137
2903,0.03327
2906,0.03653
2907,0.02137
2909,0.02872
2913,0.03458
2915,0.03086
2916,0.03481
2917,0.03674
2918,0.03332
2921,0.02462
2924,0.04255
2925,0.04836
2928,0.06920
2929,0.03980
2931,0.06421
2932,0.04960
2934,0.04711
2936,0.06786
2937,0.04880
2939,0.03073
2940,0.05644
2941,0.02864
2942,0.04786
2943,0.04816
2946,0.03262
2947,0.04302
2949,0.04026
2952,0.03334
2953,0.04270
2954,0.04571
2956,0.01602
2960,0.04403
2962,0.04534
2964,0.04179
2965,0.02777
2966,0.06420
2967,0.04376
2968,0.05242
2971,0.03662
2972,0.04858
2973,0.03342
2975,0.05628
2976,0.02936
2977,0.05596
